chrom	start	end	score
chr3	27410927	27410960	2
chr3	27410927	27410962	1
chr3	27410927	27410974	4
chr3	27410927	27410979	1
chr3	27410927	27410981	1
chr3	27410927	27410984	1
chr3	27410927	27410992	8
chr3	27410927	27410994	9
chr3	27410927	27410997	5
chr3	27410927	27410999	1
chr3	27410927	27411004	5
chr3	27410927	27411007	8
chr3	27410927	27411009	1
chr3	27410927	27411025	2
chr3	27410927	27411026	2
chr3	27410927	27411032	2
chr3	27410927	27411035	5
chr3	27410927	27411036	1
chr3	27410927	27411047	5
chr3	27410927	27411055	1
chr3	27410927	27411057	1
chr3	27410927	27411067	5
chr3	27410927	27411068	1
chr3	27410927	27411074	2
chr3	27410927	27411078	2
chr3	27410927	27411079	3
chr3	27410927	27411086	1
chr3	27410927	27411087	2
chr3	27410927	27411115	3
chr3	27410928	27411080	2
chr3	27410932	27410965	1
chr3	27410932	27410978	4
chr3	27410932	27410979	1
chr3	27410932	27410988	4
chr3	27410932	27410992	4
chr3	27410932	27410994	2
chr3	27410932	27410997	15
chr3	27410932	27410999	1
chr3	27410932	27411004	2
chr3	27410932	27411007	5
chr3	27410932	27411015	1
chr3	27410932	27411016	3
chr3	27410932	27411017	8
chr3	27410932	27411030	1
chr3	27410932	27411042	1
chr3	27410932	27411050	1
chr3	27410932	27411057	3
chr3	27410932	27411068	4
chr3	27410932	27411072	3
chr3	27410932	27411074	1
chr3	27410932	27411078	2
chr3	27410932	27411092	1
chr3	27410932	27411115	1
chr3	27410937	27410960	4
chr3	27410937	27410964	1
chr3	27410937	27410992	5
chr3	27410937	27410994	7
chr3	27410937	27410997	5
chr3	27410937	27411007	9
chr3	27410937	27411009	6
chr3	27410937	27411014	4
chr3	27410937	27411025	1
chr3	27410937	27411047	3
chr3	27410937	27411067	2
chr3	27410937	27411068	3
chr3	27410937	27411074	2
chr3	27410937	27411079	1
chr3	27410937	27411113	5
chr3	27410941	27411007	6
chr3	27410941	27411078	3
chr3	27410941	27411104	2
chr3	27410942	27411061	1
chr3	27410947	27411009	1
chr3	27410949	27410997	2
chr3	27410949	27411007	3
chr3	27410951	27411037	7
chr3	27410951	27411094	2
chr3	27410952	27411007	3
chr3	27410952	27411017	1
chr3	27410952	27411022	1
chr3	27410952	27411057	3
chr3	27410952	27411072	2
chr3	27410952	27411450	1
chr3	27410954	27410992	2
chr3	27410954	27411007	1
chr3	27410954	27411074	5
chr3	27410955	27410986	2
chr3	27410955	27410989	2
chr3	27410958	27411007	1
chr3	27410958	27411027	7
chr3	27410958	27411062	1
chr3	27410960	27410984	2
chr3	27410960	27410994	2
chr3	27410960	27411002	1
chr3	27410960	27411038	5
chr3	27410960	27411052	1
chr3	27410960	27411068	3
chr3	27410960	27411074	2
chr3	27410960	27411082	2
chr3	27410960	27411099	2
chr3	27410961	27411007	2
chr3	27410961	27411079	6
chr3	27410962	27411007	2
chr3	27410962	27411102	2
chr3	27410962	27411110	1
chr3	27410962	27411113	1
chr3	27410963	27411057	1
chr3	27410963	27411078	5
chr3	27410964	27411007	2
chr3	27410964	27411012	3
chr3	27410964	27411028	1
chr3	27410965	27410997	4
chr3	27410965	27411002	1
chr3	27410965	27411007	8
chr3	27410965	27411014	1
chr3	27410965	27411036	3
chr3	27410965	27411057	1
chr3	27410965	27411062	4
chr3	27410965	27411074	5
chr3	27410965	27411085	1
chr3	27410965	27411120	1
chr3	27410965	27411169	2
chr3	27410966	27411085	4
chr3	27410968	27411004	4
chr3	27410969	27410997	1
chr3	27410970	27410997	4
chr3	27410970	27411015	1
chr3	27410970	27411063	2
chr3	27410970	27411078	3
chr3	27410973	27410997	1
chr3	27410973	27411028	1
chr3	27410973	27411072	2
chr3	27410973	27411086	1
chr3	27410973	27411115	2
chr3	27410974	27410997	2
chr3	27410974	27411007	1
chr3	27410974	27411012	2
chr3	27410974	27411028	2
chr3	27410974	27411057	2
chr3	27410974	27411067	1
chr3	27410974	27411068	9
chr3	27410974	27411102	2
chr3	27410974	27411104	4
chr3	27410975	27411007	2
chr3	27410975	27411012	2
chr3	27410975	27411021	1
chr3	27410975	27411079	1
chr3	27410975	27411103	2
chr3	27410979	27411004	1
chr3	27410979	27411007	5
chr3	27410979	27411017	5
chr3	27410979	27411043	26
chr3	27410979	27411052	2
chr3	27410979	27411069	1
chr3	27410980	27411063	1
chr3	27410980	27411094	3
chr3	27410982	27411068	1
chr3	27410983	27411014	1
chr3	27410983	27411074	2
chr3	27410983	27411087	5
chr3	27410984	27411032	3
chr3	27410984	27411038	2
chr3	27410984	27411044	1
chr3	27410984	27411057	2
chr3	27410984	27411058	1
chr3	27410984	27411068	5
chr3	27410984	27411076	4
chr3	27410984	27411110	8
chr3	27410987	27411074	7
chr3	27410988	27411022	1
chr3	27410988	27411072	2
chr3	27410988	27411074	2
chr3	27410988	27411158	3
chr3	27410989	27411021	4
chr3	27410989	27411074	6
chr3	27410992	27411020	1
chr3	27410992	27411028	2
chr3	27410992	27411035	1
chr3	27410992	27411036	1
chr3	27410992	27411047	1
chr3	27410992	27411056	3
chr3	27410992	27411057	2
chr3	27410992	27411063	1
chr3	27410992	27411067	2
chr3	27410992	27411068	5
chr3	27410992	27411074	5
chr3	27410992	27411079	2
chr3	27410992	27411086	3
chr3	27410992	27411087	1
chr3	27410992	27411115	2
chr3	27410992	27411120	7
chr3	27410992	27411132	1
chr3	27410992	27411513	1
chr3	27410994	27411021	2
chr3	27410994	27411025	2
chr3	27410994	27411028	1
chr3	27410994	27411036	2
chr3	27410994	27411041	3
chr3	27410994	27411047	1
chr3	27410994	27411057	4
chr3	27410994	27411067	4
chr3	27410994	27411068	4
chr3	27410994	27411072	3
chr3	27410994	27411074	1
chr3	27410994	27411078	3
chr3	27410994	27411092	2
chr3	27410994	27411115	3
chr3	27410994	27411153	3
chr3	27410994	27411259	1
chr3	27410997	27411028	2
chr3	27410997	27411031	1
chr3	27410997	27411037	2
chr3	27410997	27411038	1
chr3	27410997	27411042	7
chr3	27410997	27411049	1
chr3	27410997	27411052	1
chr3	27410997	27411054	1
chr3	27410997	27411060	1
chr3	27410997	27411062	2
chr3	27410997	27411064	1
chr3	27410997	27411067	1
chr3	27410997	27411069	1
chr3	27410997	27411071	7
chr3	27410997	27411072	4
chr3	27410997	27411074	24
chr3	27410997	27411078	7
chr3	27410997	27411085	1
chr3	27410997	27411092	3
chr3	27410997	27411094	2
chr3	27410997	27411095	1
chr3	27410997	27411098	6
chr3	27410997	27411106	1
chr3	27410997	27411110	5
chr3	27410997	27411115	2
chr3	27410999	27411057	1
chr3	27410999	27411074	8
chr3	27410999	27411075	4
chr3	27410999	27411080	3
chr3	27410999	27411095	1
chr3	27411000	27411087	3
chr3	27411002	27411028	1
chr3	27411002	27411035	2
chr3	27411002	27411047	2
chr3	27411002	27411052	3
chr3	27411002	27411057	1
chr3	27411002	27411067	1
chr3	27411002	27411072	1
chr3	27411002	27411074	1
chr3	27411002	27411080	3
chr3	27411004	27411028	2
chr3	27411004	27411047	1
chr3	27411004	27411142	6
chr3	27411007	27411047	2
chr3	27411007	27411054	5
chr3	27411007	27411057	5
chr3	27411007	27411059	5
chr3	27411007	27411061	4
chr3	27411007	27411067	2
chr3	27411007	27411068	2
chr3	27411007	27411072	1
chr3	27411007	27411074	28
chr3	27411007	27411079	2
chr3	27411007	27411087	7
chr3	27411007	27411094	4
chr3	27411007	27411095	3
chr3	27411007	27411113	2
chr3	27411007	27411115	1
chr3	27411007	27411158	2
chr3	27411009	27411055	2
chr3	27411009	27411074	3
chr3	27411009	27411121	2
chr3	27411010	27411078	3
chr3	27411012	27411062	4
chr3	27411014	27411069	1
chr3	27411014	27411074	1
chr3	27411014	27411087	5
chr3	27411014	27411330	1
chr3	27411015	27411057	1
chr3	27411015	27411067	3
chr3	27411015	27411087	3
chr3	27411015	27411450	3
chr3	27411017	27411052	2
chr3	27411017	27411057	2
chr3	27411017	27411067	4
chr3	27411017	27411068	4
chr3	27411017	27411074	6
chr3	27411017	27411085	3
chr3	27411017	27411094	7
chr3	27411017	27411263	2
chr3	27411019	27411063	1
chr3	27411022	27411057	2
chr3	27411022	27411067	3
chr3	27411022	27411068	3
chr3	27411022	27411103	1
chr3	27411024	27411068	3
chr3	27411025	27411108	3
chr3	27411026	27411059	1
chr3	27411026	27411068	1
chr3	27411026	27411108	1
chr3	27411027	27411068	2
chr3	27411027	27411089	2
chr3	27411027	27411104	1
chr3	27411028	27411074	1
chr3	27411028	27411085	1
chr3	27411028	27411120	2
chr3	27411031	27411074	2
chr3	27411035	27411069	1
chr3	27411035	27411115	1
chr3	27411036	27411074	1
chr3	27411036	27411250	1
chr3	27411037	27411120	3
chr3	27411039	27411364	1
chr3	27411041	27411076	1
chr3	27411047	27411074	1
chr3	27411047	27411079	1
chr3	27411047	27411080	1
chr3	27411048	27411118	2
chr3	27411050	27411104	2
chr3	27411050	27411125	1
chr3	27411052	27411083	1
chr3	27411052	27411092	1
chr3	27411057	27411098	3
chr3	27411057	27411234	4
chr3	27411067	27411092	1
chr3	27411067	27411120	1
chr3	27411068	27411096	2
chr3	27411068	27411104	1
chr3	27411068	27411128	2
chr3	27411068	27411129	4
chr3	27411068	27411231	3
chr3	27411069	27411128	3
chr3	27411072	27411113	3
chr3	27411072	27411115	2
chr3	27411074	27411102	1
chr3	27411074	27411108	1
chr3	27411074	27411109	1
chr3	27411074	27411115	1
chr3	27411074	27411123	2
chr3	27411074	27411127	5
chr3	27411074	27411161	1
chr3	27411078	27411115	2
chr3	27411078	27411127	1
chr3	27411080	27411108	3
chr3	27411080	27411109	2
chr3	27411085	27411128	2
chr3	27411086	27411113	3
chr3	27411086	27411147	1
chr3	27411086	27411248	1
chr3	27411087	27411152	7
chr3	27411094	27411453	1
chr3	27411097	27411127	1
chr3	27411097	27411132	2
chr3	27411100	27411152	5
chr3	27411102	27411487	1
chr3	27411104	27411455	2
chr3	27411108	27411141	1
chr3	27411108	27411158	3
chr3	27411112	27411460	1
chr3	27411113	27411147	1
chr3	27411115	27411163	1
chr3	27411122	27411158	2
chr3	27411122	27411226	1
chr3	27411135	27411169	3
chr3	27411147	27411206	1
chr3	27411147	27411364	4
chr3	27411149	27411316	1
chr3	27411231	27411729	1
chr3	27411333	27411388	1
chr3	27411399	27411798	2
chr3	27411668	27411828	3
chr3	27411746	27411917	5
chr3	27411991	27412338	1
chr3	27412246	27412396	3
chr3	27412682	27413020	2
chr3	27412750	27413045	1
chr3	27412866	27413052	2
chr3	27412878	27413420	1
chr3	27413826	27414022	3
chr3	27415016	27415090	1
chr3	27416040	27416399	1
chr3	27416156	27416440	1
chr3	27416269	27416312	1
chr3	27416599	27416782	1
chr3	27417417	27417612	1
chr3	27417432	27418231	1
chr3	27417469	27417699	1
chr3	27417843	27417948	2
chr3	27419172	27419322	1
chr3	27419815	27420125	5
chr3	27420461	27420486	1
chr3	27420486	27420546	2
chr3	27420736	27420781	1
chr3	27420747	27420801	2
chr3	27424350	27424539	1
chr3	27425069	27425467	1
chr3	27425235	27425428	3
chr3	27426360	27426411	5
chr3	27427184	27427322	1
chr3	27428406	27428589	1
chr3	27428956	27429174	1
chr3	27429790	27429952	1
chr3	27430455	27430674	3
chr3	27432281	27432332	1
chr3	27433700	27434127	2
chr3	27433703	27434096	6
chr3	27433913	27434106	1
chr3	27434083	27434285	4
chr3	27434211	27434254	1
chr3	27434325	27434360	2
chr3	27434874	27435095	1
chr3	27434941	27435287	1
chr3	27435034	27435358	1
chr3	27436688	27436900	2
chr3	27437161	27437193	1
chr3	27440441	27440659	1
chr3	27442288	27442336	5
chr3	27442361	27442593	1
chr3	27444545	27444714	1
chr3	27445259	27445419	1
chr3	27445426	27445585	1
chr3	27445543	27445783	1
chr3	27447957	27448210	3
chr3	27448374	27448694	2
chr3	27448666	27449038	2
chr3	27448693	27448853	3
chr3	27448694	27449060	1
chr3	27449219	27449426	4
chr3	27450160	27450851	1
chr3	27450727	27451668	1
chr3	27450804	27451005	3
chr3	27450858	27450908	2
chr3	27450916	27450948	1
chr3	27451082	27451264	2
chr3	27451082	27451470	1
chr3	27451817	27452233	1
chr3	27453929	27454684	1
chr3	27454029	27454644	1
chr3	27454283	27454370	1
chr3	27454522	27454598	3
chr3	27455744	27455797	1
chr3	27455813	27455888	2
chr3	27455903	27456102	1
chr3	27456093	27456470	1
chr3	27456686	27457261	1
chr3	27456820	27456898	4
chr3	27456859	27457245	1
chr3	27457490	27457898	1
chr3	27458785	27459776	1
chr3	27459107	27459142	3
chr3	27459808	27460218	2
chr3	27459895	27460238	2
chr3	27460260	27460477	1
chr3	27460741	27460916	3
chr3	27461424	27461609	1
chr3	27463167	27463223	1
chr3	27463787	27463836	3
chr3	27464232	27464405	4
chr3	27464519	27464586	2
chr3	27465158	27465188	1
chr3	27466524	27466736	6
chr3	27466637	27466910	3
chr3	27467224	27467424	1
chr3	27467352	27467416	1
chr3	27467614	27468662	1
chr3	27468451	27468906	1
chr3	27469213	27469243	1
chr3	27470429	27470480	1
chr3	27471451	27471654	4
chr3	27471543	27471975	1
chr3	27471710	27471871	1
chr3	27471866	27472053	1
chr3	27474121	27474622	1
chr3	27474704	27474875	1
chr3	27474813	27475031	1
chr3	27475368	27475457	4
chr3	27476998	27477412	1
chr3	27477080	27477291	2
chr3	27477303	27477705	1
chr3	27478563	27478597	1
chr3	27480348	27480773	1
chr3	27480946	27481152	2
chr3	27481879	27481940	6
chr3	27481898	27482310	1
chr3	27482699	27482859	1
chr3	27483960	27484163	1
chr3	27484547	27484757	1
chr3	27484709	27484801	1
chr3	27485548	27485707	2
chr3	27486384	27486749	3
chr3	27486905	27487136	2
chr3	27487845	27488036	1
chr3	27488297	27488638	1
chr3	27488432	27488643	1
chr3	27489877	27490411	1
chr3	27490465	27490651	1
chr3	27491088	27491186	1
chr3	27492056	27492484	1
chr3	27492533	27492565	1
chr3	27492951	27492976	3
chr3	27493060	27493450	1
chr3	27494243	27494480	3
chr3	27494411	27494863	1
chr3	27495268	27495459	1
chr3	27496016	27496079	3
chr3	27496171	27496225	2
chr3	27496187	27496572	1
chr3	27496483	27496534	1
chr3	27496491	27496539	1
chr3	27496527	27496598	1
chr3	27496534	27496741	3
chr3	27496534	27496772	2
chr3	27496539	27496695	1
chr3	27496554	27496717	2
chr3	27496557	27496697	2
chr3	27496561	27496663	1
chr3	27496615	27496697	6
chr3	27496700	27496746	1
chr3	27497196	27497285	1
chr3	27497247	27497266	1
chr3	27497266	27497316	5
chr3	27497280	27497316	1
chr3	27497296	27497334	1
chr3	27497831	27498732	1
chr3	27498054	27498266	3
chr3	27498519	27498716	1
chr3	27498927	27499362	1
chr3	27499150	27499370	1
chr3	27499370	27499415	2
chr3	27499728	27500655	1
chr3	27501663	27501813	1
chr3	27503401	27503790	1
chr3	27503406	27503540	1
chr3	27504165	27504505	5
chr3	27504691	27504895	2
chr3	27504783	27504810	2
chr3	27504852	27504987	3
chr3	27504992	27505368	1
chr3	27505010	27505344	2
chr3	27505450	27505493	4
chr3	27506214	27506554	3
chr3	27507193	27507378	1
chr3	27507406	27507597	1
chr3	27507583	27507909	4
chr3	27507607	27508121	1
chr3	27508122	27508302	2
chr3	27508433	27508635	2
chr3	27508772	27509181	1
chr3	27508953	27509206	1
chr3	27508966	27509201	1
chr3	27508978	27509171	1
chr3	27508986	27509217	1
chr3	27508987	27509197	1
chr3	27508995	27509217	1
chr3	27509054	27509294	2
chr3	27509084	27509144	2
chr3	27509125	27509206	2
chr3	27509126	27509171	6
chr3	27509130	27509171	1
chr3	27509132	27509171	1
chr3	27509135	27509296	6
chr3	27509136	27509214	5
chr3	27509136	27509280	2
chr3	27509136	27509317	1
chr3	27509143	27509229	1
chr3	27509154	27509199	3
chr3	27509154	27509318	3
chr3	27509164	27510363	1
chr3	27509169	27509247	2
chr3	27509169	27509278	1
chr3	27509170	27509231	1
chr3	27509171	27509206	8
chr3	27509171	27509239	2
chr3	27509171	27509291	1
chr3	27509171	27509304	1
chr3	27509176	27509296	1
chr3	27509179	27509221	2
chr3	27509179	27509294	1
chr3	27509179	27509304	2
chr3	27509180	27509221	1
chr3	27509181	27509239	1
chr3	27509181	27509255	2
chr3	27509181	27509259	2
chr3	27509181	27509288	2
chr3	27509181	27509298	1
chr3	27509181	27509299	1
chr3	27509199	27509286	2
chr3	27509199	27509297	5
chr3	27509199	27509304	3
chr3	27509199	27509310	1
chr3	27509204	27509265	1
chr3	27509204	27509293	3
chr3	27509204	27509993	1
chr3	27509206	27509286	5
chr3	27509206	27509458	2
chr3	27509206	27509693	1
chr3	27509214	27509282	1
chr3	27509214	27509298	1
chr3	27509221	27509304	2
chr3	27509229	27509293	1
chr3	27509231	27509298	1
chr3	27509232	27509480	1
chr3	27509237	27509468	1
chr3	27509244	27509294	3
chr3	27509244	27509318	1
chr3	27509246	27509294	1
chr3	27509252	27509303	1
chr3	27509273	27509638	1
chr3	27509294	27509381	1
chr3	27509296	27509686	1
chr3	27509601	27510118	1
chr3	27509623	27509829	2
chr3	27509628	27509695	3
chr3	27509678	27510040	1
chr3	27509705	27509935	2
chr3	27510022	27510055	1
chr3	27510040	27510207	2
chr3	27510172	27510354	3
chr3	27510212	27510561	1
chr3	27510294	27510703	3
chr3	27510378	27510545	1
chr3	27510475	27510688	2
chr3	27510499	27510960	1
chr3	27510545	27510577	1
chr3	27510715	27510981	3
chr3	27510774	27510987	2
chr3	27510874	27511122	4
chr3	27510877	27510960	1
chr3	27510987	27511197	1
chr3	27511412	27511599	1
chr3	27512115	27512191	2
chr3	27512120	27512299	2
chr3	27512183	27512622	1
chr3	27512185	27512392	2
chr3	27512310	27512499	1
chr3	27512987	27513153	1
chr3	27512987	27513447	1
chr3	27513466	27513503	2
chr3	27513497	27513573	1
chr3	27514328	27514656	4
chr3	27514436	27514836	2
chr3	27514712	27514769	1
chr3	27514864	27515099	1
chr3	27514930	27515089	4
chr3	27515300	27515384	2
chr3	27515335	27515585	1
chr3	27515343	27515389	6
chr3	27515512	27515630	2
chr3	27515546	27515779	1
chr3	27515556	27515877	1
chr3	27515571	27515940	1
chr3	27515695	27515771	1
chr3	27515740	27516310	1
chr3	27515855	27516013	2
chr3	27515940	27516157	1
chr3	27515998	27516157	1
chr3	27516115	27516167	1
chr3	27516157	27516554	4
chr3	27516175	27516641	1
chr3	27516199	27516426	6
chr3	27516216	27516433	3
chr3	27516694	27516859	6
chr3	27516742	27516927	4
chr3	27516936	27517358	1
chr3	27517323	27518096	1
chr3	27517770	27517860	2
chr3	27518038	27518262	1
chr3	27518262	27518667	4
chr3	27518390	27518761	2
chr3	27518759	27518814	2
chr3	27518809	27518949	3
chr3	27518858	27519145	1
chr3	27519337	27519743	2
chr3	27519631	27519871	3
chr3	27519646	27519951	2
chr3	27519893	27520281	2
chr3	27520091	27520296	2
chr3	27520158	27520527	1
chr3	27520219	27520464	2
chr3	27520228	27520371	1
chr3	27520296	27520483	4
chr3	27520464	27520527	1
chr3	27520527	27520578	2
chr3	27520547	27520701	2
chr3	27520578	27520646	1
chr3	27520627	27520830	4
chr3	27520665	27520879	2
chr3	27520675	27520859	5
chr3	27520675	27521481	1
chr3	27520684	27521537	1
chr3	27520733	27520965	2
chr3	27520782	27520990	1
chr3	27520829	27520872	1
chr3	27520838	27521012	3
chr3	27520847	27521038	1
chr3	27520861	27521089	2
chr3	27520866	27520975	2
chr3	27520889	27521386	1
chr3	27520895	27521074	2
chr3	27520943	27521017	5
chr3	27520970	27521079	2
chr3	27521003	27521285	1
chr3	27521008	27521058	1
chr3	27521008	27521066	1
chr3	27521010	27521295	1
chr3	27521012	27521316	2
chr3	27521020	27521405	1
chr3	27521020	27521483	1
chr3	27521022	27521426	5
chr3	27521026	27521432	1
chr3	27521030	27521402	1
chr3	27521034	27521386	1
chr3	27521038	27521073	2
chr3	27521038	27521380	2
chr3	27521058	27521490	1
chr3	27521066	27521292	1
chr3	27521068	27521263	2
chr3	27521073	27521295	3
chr3	27521084	27521387	3
chr3	27521089	27521485	1
chr3	27521112	27521517	2
chr3	27521138	27521553	1
chr3	27521206	27521387	1
chr3	27521231	27521537	1
chr3	27521262	27521481	2
chr3	27521262	27521736	1
chr3	27521263	27521547	1
chr3	27521265	27521596	7
chr3	27521292	27521726	1
chr3	27521295	27521803	1
chr3	27521297	27521506	1
chr3	27521306	27521399	8
chr3	27521311	27521530	1
chr3	27521313	27521497	1
chr3	27521314	27521363	1
chr3	27521316	27521535	1
chr3	27521326	27521596	1
chr3	27521347	27521382	2
chr3	27521353	27521481	1
chr3	27521354	27521440	1
chr3	27521354	27521653	1
chr3	27521355	27521386	2
chr3	27521369	27521396	1
chr3	27521370	27521413	1
chr3	27521370	27521772	1
chr3	27521372	27521470	1
chr3	27521372	27521487	1
chr3	27521377	27521471	1
chr3	27521377	27521481	4
chr3	27521377	27521495	2
chr3	27521377	27521518	1
chr3	27521380	27521437	1
chr3	27521382	27521522	3
chr3	27521382	27521675	1
chr3	27521387	27521490	3
chr3	27521392	27521458	1
chr3	27521396	27521481	1
chr3	27521396	27521535	2
chr3	27521396	27521544	3
chr3	27521396	27521568	2
chr3	27521396	27521705	2
chr3	27521396	27521860	1
chr3	27521397	27521699	3
chr3	27521398	27521535	1
chr3	27521399	27521545	2
chr3	27521399	27521802	1
chr3	27521402	27521454	5
chr3	27521403	27521918	1
chr3	27521405	27521470	2
chr3	27521405	27521481	2
chr3	27521405	27521483	3
chr3	27521413	27521547	2
chr3	27521413	27521558	1
chr3	27521413	27521591	2
chr3	27521413	27521719	2
chr3	27521419	27521520	1
chr3	27521419	27521564	1
chr3	27521424	27521471	2
chr3	27521424	27521495	2
chr3	27521424	27521862	1
chr3	27521432	27521557	2
chr3	27521432	27521754	1
chr3	27521434	27521532	2
chr3	27521435	27521481	1
chr3	27521440	27521495	2
chr3	27521440	27521512	1
chr3	27521440	27521520	1
chr3	27521440	27521550	1
chr3	27521440	27521596	1
chr3	27521440	27521665	1
chr3	27521440	27521741	4
chr3	27521442	27521497	2
chr3	27521442	27521532	4
chr3	27521442	27521620	2
chr3	27521442	27521621	3
chr3	27521444	27521481	3
chr3	27521444	27521512	1
chr3	27521444	27521583	1
chr3	27521446	27521532	2
chr3	27521446	27521592	2
chr3	27521450	27521716	2
chr3	27521454	27521687	1
